Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
15.0,64.738932,0.0586317455883496,0.0265444871511461,324.977,0.209385089,0.0004708992,-1.1718e-06,0.0001754228084434
16.0,64.751032,0.0430931170003652,0.0272525826582474,325.042,0.2094163846,0.0004870167,-4.924e-07,5.262705302146338e-05
17.0,64.702958,0.0268941595354339,0.0276391849756423,325.112,0.2094483039,0.0004932662,1.2344e-06,0.0001140189540401
18.0,64.738965,0.0169151191388421,0.0273061513675743,325.208,0.2094724193,0.0004697158,2.6311e-06,0.0001578738974911
19.0,64.751059,0.0207790827353852,0.0274585100363352,325.302,0.2094702708,0.0004463107999999,9.5e-07,0.0002718932549418
20.0,64.73017,0.0403865507989356,0.0268657298990252,325.409,0.2094321898999999,0.0004323136,-5.124e-07,0.000245583091635
21.0,64.745909,0.0441376678185202,0.0273567366466981,325.49,0.2094266568,0.0004303958,-1.0656e-06,0.0001929564070319
22.0,64.750928,0.0246506636162076,0.0270946208185962,325.558,0.2094630895999999,0.0004420819,-3.36e-07,0.000184183359278
23.0,64.740325,0.0017649055768287,0.0274156302356217,325.558,0.209505438,0.0004609694,1.7058e-06,0.0001315619101043
24.0,64.749056,-0.0031494846278166,0.0274544251984128,325.578,0.2095143313,0.0004645332,2.6246e-06,0.0001403324936375
25.0,64.751184,0.0067209992324017,0.027542691862536,325.666,0.2094882867999999,0.0004962604,1.0273e-06,4.385436467278135e-05
26.0,64.751059,0.0292895967392285,0.0270824749222643,325.693,0.2094165134,0.0006194447,-7.364000000000001e-07,3.5083579434694754e-05
27.0,64.666665,0.0450896940560757,0.0270176150113479,325.7,0.2093291538,0.000881223,-1.1749e-06,5.262479034987206e-05
28.0,64.646222,0.0764822929378938,0.0270667140686536,325.775,0.2091728169,0.0013183755,1.343e-07,0.0001666475855229
29.0,64.646354,0.1577975686030218,0.027144239354,325.953,0.2088923812,0.0018444257999999,1.23471e-05,0.0001666479187802
30.0,64.646354,0.2814283874422001,0.026832805313945,326.376,0.2085012059,0.0024332945,3.57275e-05,0.0001491034981168
31.0,64.645613,0.4988722201330367,0.0264652695495763,327.076,0.2078525309999999,0.0032601851999999,6.698380000000001e-05,9.647439328946156e-05
32.0,64.646592,0.7984124627137685,0.0263041617956602,328.145,0.2069757515,0.0043146065,0.0001147874,5.262321185593183e-05
33.0,64.568525,1.213604019484016,0.0256404464564597,329.568,0.2057791809,0.0054270105,0.0001679454,2.6312092626496244e-05
34.0,64.467507,1.7230425914650682,0.0253215542162549,331.274,0.2043756993,0.0065190942,0.0002225769,5.26254743911812e-05
35.0,64.446637,2.3315483648957884,0.0240641426813248,333.422,0.2025025723,0.0076578849,0.0002775843,-1.754126354311568e-05
36.0,64.287115,2.9858114306357355,0.0237610257949027,336.015,0.2006555437,0.00865812,0.0003321750999999,0.0001666442530201
37.0,64.088369,3.6080019177435942,0.0235565990036704,338.838,0.1988976148,0.0095483438,0.0003825067,8.770886089316308e-05
38.0,63.728456,4.238224188486406,0.0238391012515848,342.015,0.1973102185999999,0.0103814794999999,0.0004307613,0.0001403316517591
39.0,63.410488,4.674866384358469,0.0237173712865759,345.353,0.1960524931999999,0.011075351,0.0004701595,0.0002718989640516
40.0,63.431626,4.847422186757785,0.0225112466023703,348.346,0.1948663092,0.0117161856,0.0005066851,0.0001403364225449
41.0,63.371528,5.297056651960346,0.022854503321942,351.286,0.1938097899,0.0122146907,0.0005392979,0.0001140220321986
42.0,63.190255,5.480972188882438,0.0223756962483015,354.522,0.1929570823,0.0126328193,0.0005666493,1.7541754639418422e-05
43.0,62.907261,5.785004805667115,0.0226111203545299,357.833,0.1922458493,0.0130039984,0.0005897224,-2.6312092626514648e-05
44.0,62.455108,5.952588439268912,0.0224619132494176,360.906,0.1916393796,0.0133475379,0.000613988,-5.262473773134494e-05
45.0,62.273093,6.283740874944451,0.023055300390112,363.529,0.1911263688,0.0136902948,0.0006385061,8.770986941972631e-06
46.0,62.251837,6.53821389057859,0.0234124549827636,366.11,0.190662067,0.0140306339,0.0006622792,8.771079029930136e-05
47.0,62.174344,6.577368554307945,0.022960278739226,368.971,0.1901730734999999,0.014352427,0.0006837153999999,4.385594329685101e-05
48.0,61.75514,6.699757057572818,0.0228644903915075,371.453,0.1897172788,0.0147063283,0.0007000136999999,7.894109260362556e-05
49.0,61.654481,6.644479780079946,0.0221007494247111,373.88,0.1891796387,0.0151553864,0.0007183454,-2.6313487043547708e-05
50.0,61.571329,6.826426203429106,0.0221577091804048,376.552,0.1886496362999999,0.0156192591,0.0007369413,-4.3855899443728765e-05
51.0,61.232089,6.7978476022822045,0.0215738983435432,379.235,0.1881509644,0.0160451168,0.0007573835,5.2628158117197685e-05
52.0,60.752918,6.952194602366701,0.021589095087043,382.157,0.1876809165,0.0163477102,0.0007767364,3.508431612121019e-05
53.0,60.577285,7.12254579081262,0.0216004434407374,385.331,0.1871732162,0.0166048188,0.0007949549,8.771087800020009e-05
54.0,60.475586,7.177616004141024,0.0212761785059475,388.347,0.1866679996,0.0168831306,0.0008102982,0.0001578795804082
55.0,60.293102,7.100954493758971,0.0206482908870728,391.097,0.1862322056,0.0171257736,0.000824768,0.0001929629668877
56.0,60.01899,7.58994282074508,0.0216962399267053,393.649,0.1858418348,0.0173139369999999,0.0008421933,3.5085263330489874e-05
57.0,59.793993,7.615158214662093,0.0214406813515068,396.243,0.1854831552,0.0175111066,0.0008613721,-1.754307021168276e-05
58.0,59.594714,7.774133122196984,0.021635317462471,399.078,0.1852007503999999,0.0176793816,0.0008785708,0.0001929704919775
59.0,59.477114,7.648327003511534,0.0210555783542221,401.543,0.1849423892,0.0178015101,0.0008907596,0.0001052588422819
60.0,59.215861,7.759446513016988,0.0210820117173359,403.508,0.1846384931,0.0178899371,0.0008991655,0.0001140316097578
61.0,58.197771,7.857384546901007,0.0210990813867036,405.596,0.1843661008,0.0179611275,0.0009056676,0.0001754324563613
62.0,58.117863,7.841105377280798,0.0209244824534597,407.934,0.1842160616,0.0180187704,0.000909852,0.0001666580837794
63.0,58.075209,7.73976176407742,0.0206247898929253,409.881,0.1841865419999999,0.0180037388,0.0009125533,8.771552647894775e-05
64.0,57.893905,7.71588037679206,0.020533519678981,412.188,0.1841868066,0.0178434167,0.0009124303,0.0001841956985693
65.0,57.696105,7.70392277733985,0.0205003896579115,414.369,0.184233435,0.0175967841,0.0009072044,0.0002192856367
66.0,57.412551,7.821893122604632,0.0209237216145593,416.395,0.1843937677,0.017373762,0.0009009138,0.0002192856367
67.0,57.192474,7.702115286033256,0.0207961245306538,418.151,0.1846310847999999,0.0172121236,0.0008955453,0.0002806882813735
68.0,56.993103,7.603176399565015,0.0207578904034027,419.439,0.1848868092,0.0171421603,0.0008925698999999,0.0003070091011409
69.0,56.315629,7.703974265464986,0.0212351158696198,420.729,0.1850860176,0.0171793778,0.0008917401,0.0002719174523401
70.0,56.072157,7.541201465000109,0.0209146165132519,422.096,0.1852043152,0.0172485411,0.0008916019,0.0002192887065672
71.0,56.050404,7.52389084398665,0.0208667946295184,423.007,0.1851866206,0.0173454995,0.0008903419,0.0002368353554708
72.0,55.891168,7.563605093245648,0.0208613923198848,424.131,0.1850329945,0.0175307176,0.0008926398,0.000175432280934
73.0,55.53143,7.386072339346206,0.020196285739752,425.536,0.1847962705999999,0.0177927537,0.0008965381,0.0001841999348265
74.0,55.369647,7.49428160425228,0.0203478361955754,426.588,0.1845939374,0.0180423299,0.0009027338,7.89437764813058e-05
75.0,55.187491,7.544980011099841,0.0203807215802903,427.937,0.1844311837,0.0182991069,0.0009103996,0.0001315709873249
76.0,54.82505,7.6270814483437075,0.0204299822362703,429.562,0.1842054763999999,0.0185022446,0.0009185752,8.771100953972222e-06
77.0,54.587884,7.64994751344135,0.0202057649201166,431.184,0.183856572,0.018689044,0.0009239855,0.0002368232778267
78.0,54.466689,7.978890544870394,0.0207823749596961,433.146,0.1835035035,0.0188783628,0.0009310185999999,7.894227664582566e-05
79.0,54.110749,7.748336390334433,0.0198955059761479,434.835,0.1831368648999999,0.01906962,0.0009410146,7.894109260362556e-05
80.0,53.806161,8.026733349146355,0.0203950670113219,436.286,0.1828532717,0.0192577662,0.0009548231,7.016877256393436e-05
81.0,53.591208,8.070274438766562,0.0203549111536739,437.741,0.1826357251,0.0194694272,0.0009699391,-8.771022025311435e-06
82.0,53.351003,7.897601236176235,0.0198035702451155,439.215,0.1824519287,0.019683555,0.0009886975,2.6312829280636512e-05
83.0,52.938011,8.303731611248486,0.0206833084346714,440.581,0.1822485268,0.0198934819,0.0010053879,-3.508435119975637e-05
84.0,52.763645,8.202014983237353,0.0201455907748021,441.922,0.1818621787,0.0201233301999999,0.0010258916,1.754233346569521e-05
85.0,52.577618,8.257392816708355,0.0199324831056545,443.429,0.1813793726,0.0204007402,0.0010469842,8.771057104102113e-06
86.0,52.221388,8.233455229906415,0.0196524266933685,444.88,0.1810397967,0.0206903138,0.0010677189,2.6312855590895517e-05
87.0,51.983198,8.305504198003051,0.0196507587976396,446.333,0.1807576752,0.0209885571,0.001086822,-4.385423312503352e-05
88.0,51.783117,8.268160497015717,0.0193622065940094,447.811,0.1804225525,0.0213672034,0.0011005947,0.0001052528431176
89.0,51.259367,8.535560594430805,0.0197002845351833,449.359,0.1799847666,0.0217025326,0.0011102655,0.0001140272768533
90.0,50.97924,8.917580782551594,0.0201496498601746,451.005,0.1793839622999999,0.021931329,0.0011195578,0.0001666525845285
91.0,50.779397,8.767544369094582,0.0194763222911046,452.576,0.1788943838,0.0221011473,0.0011305894,0.00019296354572
92.0,50.180203,8.969748931797179,0.0197476210971059,454.675,0.1786177456,0.0222635731,0.0011423912,0.0002105016871014
93.0,49.963069,8.794582249982973,0.0192475233471379,456.322,0.1783987799,0.0225534007,0.0011545577,2.631196108299224e-05
94.0,49.859741,8.838586472162243,0.0192637365685537,457.586,0.1782090792,0.0229530063999999,0.0011628436,-2.6312487256472483e-05
95.0,49.605037,9.03468327168432,0.019551395233596,458.844,0.1779333615999999,0.0233732443,0.0011697422,0.0001929589151595
96.0,48.657984,9.06461376027474,0.0194202830063611,460.105,0.1775723846,0.0237979369,0.0011813843999999,7.893998753263136e-05
97.0,48.607057,8.813132644847393,0.0185928097260398,462.026,0.1770628373,0.0241800480999999,0.0011957142,3.50837548355968e-05
98.0,48.486354,8.835424794051992,0.018326354043829,464.128,0.1765038313,0.0245334912,0.0012177624,0.0001140204360946
99.0,48.045029,9.2000469712817,0.0187504537030905,466.158,0.1759341018,0.0247975754,0.0012405964,8.77079400682922e-06
100.0,47.626973,9.509162031903855,0.0190563624421127,468.089,0.1753743314,0.0250752835999999,0.0012596855,0.0001315690139117
101.0,47.389513,9.80270652750431,0.0193693186301582,469.99,0.1748919846,0.0253480341,0.0012742516,0.000140341193654
102.0,47.183791,9.618739233751358,0.0187262466300728,471.838,0.1743812368,0.0256170622,0.0012907081,-4.385576788748591e-05
103.0,47.064656,9.865321976053387,0.0189819392495217,473.529,0.1739675732,0.0258382945,0.0013100511,7.894109260362556e-05
104.0,46.729033,10.055487856080918,0.0192130055340382,475.801,0.1737237309,0.025933823,0.0013274531,0.0001578852637304
105.0,45.93005,9.664941488714277,0.0183553375134955,477.685,0.173513578,0.0260060711,0.001341226,0.0001227971937697
106.0,45.590666,9.801474854263418,0.018507001143619,479.397,0.1733060626,0.0261135488,0.0013487484999999,0.0001578805276003
107.0,45.392319,10.125351922134223,0.0189829288510228,480.768,0.1730493222999999,0.0262599826,0.0013512556,0.0002543657428531
108.0,45.268788,9.988810708169936,0.0185992043868129,481.964,0.1727998177,0.0264055338,0.0013540857,0.0001841936726009
109.0,45.088716,10.065731218921243,0.0186343285765988,483.658,0.1725877738,0.0265230672,0.0013591802999999,0.0001315684876758
110.0,44.32916,9.97136907567582,0.0184065349267234,485.434,0.1724805875999999,0.0265819678,0.0013650499,8.771219355847908e-05
111.0,43.906616,9.7718027378949,0.0179958314278378,487.062,0.1723886785999999,0.026655397,0.0013691988,4.38567765033787e-05
112.0,43.76902,9.4620642259214,0.0173744618047644,488.422,0.17226487,0.0268052267,0.001370037,8.771627203055198e-06
113.0,43.509,10.050782499289683,0.0183785913156129,489.911,0.1720916147,0.0269949746999999,0.0013727074,-1.7543263178569156e-05
114.0,42.885616,10.507726938976564,0.0190700321895482,491.172,0.1718052746,0.0271784408,0.001379053,-2.631506580879786e-05
